Hospital ID,Hospital Name,Location,XOffset,YOffset,Category,Number of Beds,Number of Waitlist,Max Competence Charge,Number of Staffs,Staff Scores 1,Staff Scores 2,Staff Scores 3,Staff Scores 4,Staff Scores 5,Staff Scores 6,Staff Scores 7,Staff Scores 8,Staff Scores 9,Staff Scores 10,Staff Scores 11,Staff Scores 12,Staff Scores 13,Staff Scores 14,Staff Scores 15,Staff Scores 16,Staff Scores 17,Staff Scores 18,Staff Scores 19,Staff Scores 20,Number of Tests,Extra Medical Cost 1,Extra Medical Cost 2,Extra Medical Cost 3,Extra Medical Cost 4,Extra Medical Cost 5,Extra Medical Cost 6,Extra Medical Cost 7,Extra Medical Cost 8,Extra Medical Cost 9,Extra Medical Cost 10,Extra Medical Cost 11,Extra Medical Cost 12,Extra Medical Cost 13,Extra Medical Cost 14,Mortality Measure 1,Mortality Measure 2,Mortality Measure 3,Mortality Measure 4,Mortality Measure 5,Mortality Measure 6,Safety of Care Measure 1,Safety of Care Measure 2,Safety of Care Measure 3,Safety of Care Measure 4,Safety of Care Measure 5,Readmission Measure 1,Readmission Measure 2,Readmission Measure 3,Readmission Measure 4,Readmission Measure 5,Readmission Measure 6,Patient Experience Measure 1,Patient Experience Measure 2,Patient Experience Measure 3,Patient Experience Measure 4,Patient Experience Measure 5,Patient Experience Measure 6,Timely and Effective Care Measure 1,Timely and Effective Care Measure 2,Timely and Effective Care Measure 3,Timely and Effective Care Measure 4,Timely and Effective Care Measure 5,Timely and Effective Care Measure 6,Timely and Effective Care Measure 7
1428,DAYAWATI HOSPITAL,Lucknow,4.7307,-4.7689,1,150,15,26000,15,79,63,49,78,73,93,81,84,28,8,34,96,34,67,63,89,94,92,2,8,15,4900,3540,5630,4680,5580,1110,3530,2970,4620,1720,3090,2050,1180,4260,32,1000000000.0,1000000000.0,139,57,1000000000.0,0.0584,0.0982,0.0843,0.0984,0.0814,24.4453,22.7808,37.6415,1000000000.0,33.5567,37.0879,10,1000000000.0,4,4,1,10,38.34,1000000000.0,55.88,19.54,1000000000.0,34.9,31.1
1429,J P HOSPITAL,Lucknow,-1.9025,0.2902,1,150,10,46000,15,24,69,76,58,45,8,60,62,62,72,12,59,30,84,4,36,30,39,26,15,15,460,1710,4940,5900,3010,3310,2110,1430,3080,690,400,1890,3430,3120,86,20,83,1000000000.0,103,51,0.0916,0.0937,0.0917,0.098,0.0579,35.967,1000000000.0,23.629,1000000000.0,1000000000.0,1.1489,10,6,10,1000000000.0,7,9,11.59,17.32,5.35,31.12,10.71,34.54,21.15
1430,SHUBHARTI HOSPITAL,Lucknow,8.9979,-4.7784,1,150,11,26000,15,58,68,73,68,19,29,11,90,89,37,47,49,89,94,78,29,12,2,36,44,15,3160,4390,1400,4810,6500,6580,2330,5730,3270,2890,6150,1360,4370,3890,140,29,48,1000000000.0,65,119,0.0843,0.0658,0.0535,0.0528,0.0531,1000000000.0,16.4361,38.1165,27.8234,1000000000.0,1000000000.0,0,8,8,7,1000000000.0,4,68.08,2.94,13.88,7.29,36.26,1000000000.0,46.42
1431,SHUBHARTI HOSPITAL,Lucknow,-6.0832,2.6028,1,200,12,20000,15,77,77,59,64,8,20,84,37,77,85,6,65,62,76,53,48,84,11,94,85,15,2630,930,2450,800,5990,5890,3850,170,4240,4920,4920,6620,4050,3060,1000000000.0,1000000000.0,1000000000.0,1000000000.0,95,141,0.0795,0.0829,0.0892,0.0999,0.0882,1000000000.0,44.6092,30.2084,6.5077,31.9128,47.7087,10,4,1000000000.0,5,1000000000.0,10,26.0,1000000000.0,33.41,40.31,1000000000.0,64.37,18.7
1432,SAVITA NURSING HOME,Lucknow,-2.1171,-4.4782,1,300,19,60000,15,5,56,42,21,54,82,45,46,91,83,49,48,93,38,55,22,45,20,34,31,15,6400,1710,3420,1350,6920,4500,6100,3470,220,7060,5200,4760,210,580,96,41,63,1000000000.0,100,93,0.0698,0.0837,0.0532,0.0946,0.0708,11.4435,30.0687,17.2566,47.5906,24.942,31.5943,6,4,5,1,4,4,5.65,1000000000.0,1000000000.0,37.17,1000000000.0,5.68,26.76
1433,YASHODA NURSING HOME,Lucknow,-5.7781,5.7126,1,250,19,29000,15,22,48,15,26,76,43,77,100,13,70,15,96,86,96,14,96,57,27,6,41,15,2030,6450,6000,4330,5680,3990,3550,6670,680,6250,3480,1070,6380,1070,1000000000.0,74,63,39,1000000000.0,67,0.088,0.0856,0.0644,0.0834,0.0859,13.2845,19.9183,41.4512,1000000000.0,1000000000.0,2.2356,10,5,8,10,10,6,50.66,60.77,1000000000.0,42.13,55.12,39.9,19.37
1434,SAI HOSPITAL,Lucknow,4.2465,0.3039,1,150,11,65000,15,26,40,75,63,36,48,88,50,42,10,33,41,39,28,26,93,93,72,31,56,15,4310,6510,3210,3030,1550,1640,1470,280,1900,560,4760,1050,4230,6330,1000000000.0,23,94,1000000000.0,77,47,0.0764,0.0557,0.0567,0.0593,0.0955,13.0529,45.4911,11.4084,8.7441,44.7872,3.3288,1000000000.0,2,8,1000000000.0,9,1000000000.0,17.01,9.02,58.66,1000000000.0,1000000000.0,41.9,1000000000.0
1435,AGARWAL NURSING HOME,Lucknow,7.0496,0.3447,1,300,17,49000,15,20,63,55,94,57,72,57,27,88,43,30,39,81,23,81,23,58,43,63,12,15,620,2670,1360,1430,6700,4070,5970,480,6140,3170,4500,4250,2630,1440,1000000000.0,90,1000000000.0,45,69,66,0.0597,0.0715,0.0896,0.0709,0.0611,42.5451,1000000000.0,37.9715,1000000000.0,17.3172,45.7734,1000000000.0,1000000000.0,2,1000000000.0,5,1,21.82,62.76,29.91,27.1,55.07,33.53,1000000000.0
1436,METRO HOSPITAL,Lucknow,-2.5995,1.0138,1,250,10,63000,15,16,51,31,34,68,86,87,21,15,86,27,100,3,12,75,65,50,45,8,79,15,1540,3110,2690,3900,6280,370,3590,830,4370,4530,3760,4850,1290,5150,1000000000.0,1000000000.0,89,84,50,114,0.0893,0.0818,0.073,0.0617,0.0923,39.803,9.4083,48.1157,29.0797,11.4076,44.4249,0,1000000000.0,4,7,10,1000000000.0,56.04,31.87,13.3,57.15,26.39,65.8,1000000000.0
1437,SHARMA NURSHING HOME,Lucknow,-1.9908,-2.9436,1,200,16,69000,15,100,71,55,100,80,80,59,65,56,85,7,82,70,38,67,51,90,51,90,73,15,2340,3810,5230,760,2610,6670,2240,770,470,2130,1550,4620,2050,4040,1000000000.0,131,1000000000.0,50,1000000000.0,68,0.0594,0.0859,0.0748,0.0962,0.0905,34.8112,1000000000.0,1000000000.0,22.723,35.8309,40.0533,0,8,6,1000000000.0,7,1,18.13,42.9,62.14,45.61,46.05,57.19,1000000000.0
1438,SHIFA HOSPITAL,Lucknow,-0.9266,9.5573,1,250,20,50000,15,45,97,23,29,75,76,48,79,49,68,95,21,1,28,95,30,96,45,82,63,15,4850,5550,3930,1530,140,570,6500,140,680,220,3610,6710,900,6120,131,50,139,134,66,130,0.0793,0.086,0.0771,0.0541,0.0902,9.3116,33.9398,1.0967,28.7876,38.4698,40.602,9,6,3,7,4,7,1000000000.0,1000000000.0,62.6,23.27,1000000000.0,59.06,1000000000.0
1439,MALIK NURSHING HOME,Lucknow,-0.2427,-2.9382,1,200,10,23000,15,46,1,61,1,98,90,98,1,2,54,46,55,62,41,58,72,57,77,23,64,15,4100,5650,240,240,4800,1660,5070,3800,1280,5360,4610,1860,1780,6960,121,82,37,149,125,1000000000.0,0.077,0.0853,0.0586,0.0864,0.0738,1000000000.0,17.9754,9.7169,9.3438,1000000000.0,12.954,0,9,4,1,1,1000000000.0,1000000000.0,58.8,1000000000.0,28.2,4.25,5.9,46.23
1440,FALOYAM CHARITABLE HOSPITAL,Lucknow,-6.5063,-5.833,1,250,12,57000,15,53,11,80,77,20,97,6,94,8,91,32,51,24,64,52,68,100,36,35,68,15,2460,4740,2000,2910,1750,3940,1970,5590,3440,6020,3530,3400,3550,3650,1000000000.0,34,138,21,75,30,0.0968,0.0822,0.0565,0.0888,0.0503,7.8592,1000000000.0,35.8925,1000000000.0,1000000000.0,33.7631,3,1000000000.0,1000000000.0,9,5,4,1000000000.0,1000000000.0,29.03,49.37,30.84,10.47,49.94
1441,MOHAN NURSHING HOME,Lucknow,1.4083,-0.076,1,150,10,46000,15,71,24,50,67,29,39,78,75,61,98,97,50,85,22,87,95,83,76,28,73,15,240,1130,1610,3400,5630,5590,4430,5810,6630,1100,6140,6160,3310,4950,29,64,1000000000.0,81,150,1000000000.0,0.0946,0.0903,0.0547,0.0724,0.0561,1000000000.0,9.8349,31.1571,20.3789,39.8654,49.7948,8,10,3,7,9,6,1000000000.0,1000000000.0,29.61,6.69,23.15,1000000000.0,50.15
1442,MATERNITY NURSHING HOME,Lucknow,2.4015,5.4621,1,200,10,58000,15,8,97,4,15,92,88,38,89,15,72,67,82,32,35,9,92,53,27,98,24,15,3460,5220,1630,4440,450,6200,3700,3790,690,4750,3480,2900,3320,1470,47,1000000000.0,1000000000.0,106,148,99,0.0582,0.0826,0.0785,0.0877,0.0511,1.5511,1000000000.0,0.312,38.4243,18.1301,37.9685,1000000000.0,3,10,2,4,8,28.7,1000000000.0,1000000000.0,34.91,57.31,1000000000.0,54.72
1443,AASHIRWAD NURSHING HOME,Lucknow,-2.216,-4.5085,1,100,12,25000,15,38,55,29,11,61,25,83,84,32,87,92,12,30,33,61,82,46,8,19,100,15,6620,4770,5410,280,7010,6770,1940,4070,1920,6570,1140,610,6200,2630,93,140,146,140,1000000000.0,28,0.0879,0.0894,0.0577,0.0606,0.0524,28.6991,27.1948,12.3812,9.1787,27.4418,35.9145,0,7,7,3,7,6,62.61,1000000000.0,1000000000.0,1000000000.0,48.94,18.04,47.69
1444,BHAGAT NURSHING HOME,Lucknow,-4.0598,-4.8061,1,150,17,43000,15,15,95,9,91,38,2,25,19,5,29,12,25,43,58,92,93,84,78,8,51,15,6670,2630,3940,4460,460,3960,600,1860,900,6280,4040,3950,790,2110,89,1000000000.0,53,147,1000000000.0,122,0.0855,0.0629,0.0563,0.0757,0.0685,12.9902,1000000000.0,24.3526,27.3858,44.6964,9.2944,10,1,1000000000.0,1000000000.0,0,7,68.76,22.1,65.06,42.03,37.22,1000000000.0,1000000000.0
1445,GUPTA NURSHING HOME,Lucknow,-6.5108,1.9032,1,100,13,36000,15,54,58,70,67,68,5,100,31,70,12,89,39,75,23,6,76,94,90,10,27,15,5280,2340,5290,1800,1010,4050,6180,3950,3970,4130,4170,6620,920,3150,126,135,147,1000000000.0,25,87,0.0755,0.0571,0.0807,0.0678,0.0519,49.1436,47.0329,27.1176,25.2758,3.0341,39.7435,1000000000.0,5,1,9,2,3,1000000000.0,22.85,57.82,1000000000.0,1000000000.0,1000000000.0,7.81
1446,VIMAL SHRI NURSHING HOME,Lucknow,-5.3434,-9.9893,1,250,15,60000,15,55,35,59,44,9,85,65,34,16,87,14,80,73,2,7,78,72,57,38,91,15,1520,2370,4690,4940,4280,4840,4460,2130,5010,5800,5200,500,2520,2020,1000000000.0,117,139,58,138,55,0.0952,0.092,0.0972,0.0926,0.082,49.3091,29.1618,41.2971,13.9974,1000000000.0,1000000000.0,8,9,4,5,7,1000000000.0,50.11,55.02,54.05,23.4,13.27,47.86,54.93
1447,AJAY NURSHING HOME,Lucknow,6.1148,7.2641,1,200,11,24000,15,52,33,29,74,13,89,34,40,73,69,7,20,15,34,74,41,73,3,44,28,15,2170,4610,410,2590,2240,2190,1860,190,3250,1460,4950,6460,3160,3100,126,98,138,130,1000000000.0,103,0.0509,0.0551,0.0825,0.0964,0.0562,48.8633,0.7954,1000000000.0,15.3113,22.1706,45.3439,1000000000.0,3,1,1000000000.0,8,9,15.2,53.16,68.15,70.0,68.05,1000000000.0,44.32
1448,TAYAL NURSHING HOME,Lucknow,-9.7737,-4.4881,1,250,13,11000,15,71,86,62,47,30,98,59,70,3,83,94,70,20,87,6,80,13,71,14,61,15,460,1080,5220,2390,3010,2640,1030,6300,6000,3510,7000,6090,4460,6400,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,82,0.0541,0.097,0.0978,0.0995,0.0867,1000000000.0,26.0718,1000000000.0,1000000000.0,49.8212,8.607,1000000000.0,3,1000000000.0,6,1000000000.0,1000000000.0,1000000000.0,1000000000.0,9.97,38.34,59.98,1000000000.0,10.11
1449,DAYANAND NURSHING HOME,Lucknow,-3.1101,-8.9505,1,150,13,35000,15,96,54,64,93,23,34,51,9,11,44,37,1,65,62,28,81,48,97,24,91,15,3940,570,1530,1520,5980,2970,1340,3490,570,3220,5030,5890,4310,6630,131,61,133,140,1000000000.0,137,0.0576,0.0694,0.093,0.075,0.0787,20.7554,19.8165,43.9828,35.7055,2.563,3.3348,7,7,1000000000.0,1000000000.0,10,5,33.63,17.47,1000000000.0,37.28,1000000000.0,25.08,66.17
1450,ASTHA NURSHING HOME,Meerut,0.446,4.7338,1,200,11,54000,15,87,82,69,87,35,6,37,20,23,65,71,86,32,52,52,90,63,2,67,9,15,6210,3780,2290,2370,3020,5840,3740,100,2120,3350,310,4240,4920,1180,1000000000.0,39,136,48,123,109,0.0559,0.0835,0.0939,0.0528,0.0581,46.9848,1000000000.0,35.7866,23.1707,1000000000.0,23.1588,3,1000000000.0,5,1000000000.0,9,1000000000.0,43.52,48.81,30.48,10.43,17.78,32.54,28.18
1451,UPADHAYAY NURSHING HOME,Meerut,3.0796,-2.2949,1,150,16,15000,15,65,45,41,55,50,91,74,3,65,78,73,79,8,16,51,15,8,39,2,75,15,6040,2280,7080,4430,6040,4110,5010,4770,1850,6280,1070,6410,1780,1450,80,144,1000000000.0,150,56,139,0.0821,0.0659,0.0786,0.0875,0.0797,18.7553,28.1165,20.9722,16.3343,42.8313,45.3897,0,8,8,4,4,10,2.13,9.99,44.17,1000000000.0,14.4,1000000000.0,10.42
1452,HOPE MATERNITY HOME,Meerut,2.4643,1.1558,1,200,17,34000,15,82,54,7,61,30,25,81,66,40,86,40,68,53,99,3,33,8,42,96,1,15,1750,820,2900,5810,1450,2310,6560,1650,1680,3010,480,2830,1920,1590,33,85,122,1000000000.0,109,46,0.063,0.0504,0.0863,0.0755,0.0607,3.0072,39.528,1000000000.0,46.1891,1000000000.0,23.0686,1000000000.0,1,9,8,10,9,28.14,1000000000.0,4.33,1000000000.0,51.07,55.34,13.08
1453,GARG NURSHING HOME,Meerut,8.4269,1.9488,1,250,20,34000,15,76,21,10,97,36,73,30,62,99,1,80,58,30,26,47,44,6,32,1,68,15,4280,4810,6280,4340,430,6700,5920,280,3400,1240,1630,3880,2200,2330,105,135,141,1000000000.0,74,1000000000.0,0.0866,0.097,0.0758,0.0576,0.0734,9.0894,40.5076,1000000000.0,44.196,6.6446,22.3442,7,6,9,5,9,0,44.54,41.26,1000000000.0,39.02,36.88,1000000000.0,16.09
1454,A.V. MEDICAL CENTRE,Meerut,8.5685,2.7172,1,200,20,46000,15,11,8,67,100,66,96,60,99,74,49,3,65,93,83,26,22,92,17,72,28,15,3730,4000,6230,4660,1010,3710,6560,1050,5200,3880,6500,950,6060,340,98,43,1000000000.0,73,148,29,0.088,0.0796,0.0972,0.098,0.0628,21.7631,23.8363,49.384,1000000000.0,1000000000.0,1000000000.0,3,7,0,1000000000.0,1,1000000000.0,65.59,0.72,1.01,46.84,49.89,39.78,1000000000.0
1455,SANGEETA NURSHING HOME,Meerut,-3.2884,3.8587,1,150,18,20000,15,67,3,43,49,91,55,53,38,51,64,18,47,73,5,68,49,31,51,75,18,15,3430,4610,3920,3500,450,3400,850,5760,4690,5140,2080,4290,7020,4130,144,39,37,61,1000000000.0,127,0.0881,0.075,0.0836,0.0523,0.0557,19.7533,46.4325,28.1917,24.7088,5.8656,34.6399,1000000000.0,4,7,1000000000.0,6,1000000000.0,30.03,10.38,24.22,48.66,38.42,21.12,36.75
1456,MANAKTALA EYE AND MATERNITY HOME,Meerut,9.3143,3.0857,1,250,15,49000,15,75,21,19,23,99,46,65,81,14,43,15,97,73,18,18,22,25,96,64,34,15,4880,6110,6880,5910,210,5100,6780,910,1560,3010,5180,1390,2730,580,113,35,22,112,28,92,0.0688,0.084,0.0756,0.0523,0.0905,5.6104,24.3275,28.5066,11.6352,1.4869,1000000000.0,8,1000000000.0,8,1000000000.0,8,7,61.79,23.98,26.21,11.57,27.14,29.07,1000000000.0
1457,GIRI PUSHPA AAROGYA NURSHING HOME,Meerut,1.5679,1.3333,1,300,14,68000,15,90,88,21,46,61,99,72,80,47,97,30,24,10,47,7,32,65,37,33,37,15,390,5780,1330,910,5200,6320,2740,5400,6690,1390,5570,5210,2130,4160,54,146,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.0946,0.0669,0.0935,0.0599,0.0599,28.4595,33.8604,21.0323,12.2672,11.8367,47.8935,0,1000000000.0,4,6,1000000000.0,5,14.65,4.06,27.08,24.08,23.83,32.01,32.34
1458,MOOL CHAND SHARBATI DEVI HOSPITAL,Meerut,4.2036,7.0398,1,300,18,56000,15,24,39,91,7,36,57,82,54,78,3,88,61,22,40,6,12,8,56,69,84,15,1070,420,4600,290,1900,5900,3870,5470,1060,3140,3640,6320,3620,3570,1000000000.0,87,1000000000.0,29,136,74,0.0736,0.0915,0.082,0.0739,0.0605,1000000000.0,41.7205,37.7606,41.9549,1000000000.0,13.856,1,8,0,5,1000000000.0,1000000000.0,19.01,5.92,1000000000.0,17.13,12.59,35.16,1000000000.0
1459,DR. VIKAS GARG NURSHING HOME,Meerut,-3.4505,-2.0577,1,200,11,37000,15,44,23,38,52,35,38,24,24,81,8,76,17,1,12,47,28,97,16,70,28,15,5260,1610,2310,3410,4600,4110,5030,5470,4840,380,2910,3280,1150,600,76,106,76,104,65,73,0.0694,0.062,0.0824,0.0993,0.0988,17.8403,1000000000.0,34.7688,41.2263,26.3344,40.7547,5,1000000000.0,8,1000000000.0,1000000000.0,1000000000.0,57.02,1000000000.0,60.28,36.17,11.26,55.2,36.96
1460,JINDAL NURSHING HOME,Meerut,1.9075,4.6935,1,200,16,15000,15,13,15,87,66,20,100,47,49,24,23,100,27,64,77,89,51,23,68,11,4,15,6590,3960,4180,5810,880,5270,4000,3780,4070,2950,1380,6940,6460,3400,56,31,1000000000.0,66,123,85,0.089,0.0654,0.0534,0.0716,0.061,44.2976,1000000000.0,26.1834,15.8168,38.3614,44.7527,8,5,3,9,1000000000.0,5,14.66,31.46,46.18,2.47,44.54,12.18,62.19
1461,CHATRAPATI SHIVAJI SUBHARTI HOSPITAL,Meerut,-6.7883,-6.6026,1,200,15,35000,15,96,26,21,7,31,32,61,6,93,88,10,26,22,71,57,21,32,82,3,7,15,2080,6050,6560,3770,3100,4760,3300,1650,1460,3610,5950,5770,1600,3880,96,88,1000000000.0,77,1000000000.0,126,0.0932,0.0872,0.0764,0.0761,0.0919,42.0924,1000000000.0,1000000000.0,22.531,25.6703,1000000000.0,1,1000000000.0,8,10,2,8,21.16,1000000000.0,12.58,5.92,39.65,1000000000.0,36.33
1462,FALAH-E-AAM CHARITABLE HOSPITAL,Meerut,-8.9031,8.0965,1,100,14,79000,15,28,95,81,90,77,26,59,65,39,45,86,87,93,49,2,95,34,28,99,60,15,5860,5510,4740,1290,350,2050,1880,630,4830,1380,6610,3560,4150,1080,123,134,1000000000.0,71,49,1000000000.0,0.0917,0.0988,0.0554,0.0899,0.0923,7.1491,11.6203,41.39,34.109,14.9063,38.4878,6,1000000000.0,1000000000.0,10,1000000000.0,4,61.81,1.22,2.67,25.45,2.37,1000000000.0,16.74
1463,P.D.N.H HOSPITAL,Meerut,4.3194,9.7172,1,150,13,52000,15,71,48,15,51,46,5,52,87,99,80,92,56,6,79,90,8,43,29,77,72,15,950,5910,1790,5260,6850,300,1640,2590,1130,3250,4230,4080,1180,5800,1000000000.0,1000000000.0,105,26,1000000000.0,1000000000.0,0.0773,0.0859,0.0863,0.05,0.0902,46.099,9.1972,47.2976,20.2926,19.3278,25.156,10,1000000000.0,1000000000.0,10,5,2,37.36,1000000000.0,1000000000.0,64.49,25.44,1000000000.0,2.78
1464,DR. KAVITA BHATYA,Meerut,-7.7166,-7.4744,1,150,15,45000,15,94,95,2,51,27,84,56,99,43,28,2,80,19,61,69,39,42,87,33,65,15,4320,740,7100,5670,5480,3190,5190,1930,5960,1620,780,6610,420,1410,146,21,76,88,75,1000000000.0,0.0585,0.0504,0.0929,0.0997,0.0918,26.4915,26.0379,24.8776,1000000000.0,1.5724,1000000000.0,1,9,7,3,9,1000000000.0,16.59,11.83,27.69,64.72,1000000000.0,1000000000.0,12.43
1465,LOKPRIYA HOSPITAL,Meerut,-5.6456,5.4386,1,150,20,49000,15,20,94,51,50,21,75,13,95,6,69,65,44,99,66,73,57,68,87,27,81,15,2530,4390,3640,4420,3450,4840,2040,520,4740,930,5940,1220,5780,6280,40,1000000000.0,48,96,74,42,0.0576,0.0699,0.0718,0.0847,0.0865,24.2938,6.6518,44.7616,36.7716,1000000000.0,1.5281,6,4,1000000000.0,3,6,1,9.05,19.31,1000000000.0,23.53,1000000000.0,21.53,3.89
1466,EVES HOSPITAL,Meerut,-1.6356,-0.6501,1,200,16,12000,15,46,52,11,24,99,95,70,13,60,17,23,25,49,51,33,97,22,67,91,33,15,6870,2460,5740,610,3650,2250,3720,6090,1180,6740,1610,6460,6570,2870,90,35,61,1000000000.0,119,72,0.0736,0.0803,0.0756,0.0783,0.0883,25.2252,1000000000.0,5.0221,2.0354,1000000000.0,21.3009,1000000000.0,10,4,9,1000000000.0,1000000000.0,0.68,49.73,45.03,12.09,0.61,10.95,8.95
1467,LAKHANPAL NURSHING HOME,Meerut,3.2834,5.0499,1,200,11,55000,15,20,15,71,38,21,98,50,59,86,15,82,51,92,58,12,67,89,23,26,7,15,5850,790,4850,3310,6270,3080,980,2630,770,3690,490,1160,2280,3600,1000000000.0,88,1000000000.0,53,63,44,0.087,0.0593,0.0855,0.0567,0.053,23.0389,26.9731,2.2679,31.9357,6.4384,38.1866,9,10,2,0,1000000000.0,10,9.18,50.14,59.15,57.72,1000000000.0,63.63,1000000000.0
1468,VIDHYAWATI NURSHING HOME,Meerut,4.5539,-7.3115,1,150,11,56000,15,34,38,80,87,85,4,100,6,11,94,36,7,30,20,62,65,71,91,77,75,15,1290,1990,3490,6210,2460,5270,6930,5340,6700,2420,1830,3220,3440,4000,109,73,133,35,81,127,0.0513,0.0706,0.0718,0.0986,0.0758,28.2093,13.5992,39.8312,27.6725,47.9945,20.1816,10,1,0,8,9,1,30.0,1000000000.0,19.57,18.55,47.41,60.18,1000000000.0
1469,KHUSHBU CHARITABLE POLY CLINIC AND EMERGENCY,Meerut,-9.9459,-5.2038,1,150,20,22000,15,80,35,82,54,88,70,11,92,12,100,56,67,39,40,40,50,66,5,95,75,15,5290,3750,240,200,4330,3590,1540,3300,2550,4180,1320,1950,2380,6200,123,145,27,1000000000.0,59,35,0.0906,0.057,0.0917,0.0913,0.0648,17.5878,1000000000.0,1000000000.0,33.0165,3.2356,1000000000.0,1,1000000000.0,1,0,2,0,62.35,1000000000.0,37.85,18.34,25.77,29.81,24.76
1470,BHARTI NURSING HOME,Meerut,-4.1349,9.2467,1,150,14,48000,15,78,43,33,65,37,95,18,78,50,41,64,49,1,32,89,83,7,8,46,77,15,2740,1840,2260,3150,5740,6490,1000,6750,5260,1800,1300,1650,6730,6250,1000000000.0,80,118,1000000000.0,41,1000000000.0,0.0552,0.0658,0.0559,0.0622,0.0548,40.7093,17.2796,37.9872,13.8153,8.4794,22.0021,6,1000000000.0,4,4,8,1000000000.0,18.03,1000000000.0,44.29,50.42,18.86,29.47,64.11
1471,SAPNA MATERNITY HOME,Meerut,-2.8209,3.8834,1,150,17,27000,15,83,21,75,91,24,5,16,62,27,76,63,36,69,87,23,62,20,28,22,12,15,1330,6520,5880,1800,2540,4510,6080,5530,1050,6050,6210,1960,2660,6800,36,1000000000.0,1000000000.0,38,126,1000000000.0,0.0526,0.0663,0.0982,0.0839,0.0713,34.2991,11.4793,14.5413,48.0766,48.2734,3.1632,9,1000000000.0,1,7,0,4,18.96,1000000000.0,61.6,1000000000.0,1000000000.0,7.66,4.92
1472,DIVYA JYOTI SPECIALITIES HOSPITAL,Meerut,6.5603,1.024,1,300,10,67000,15,42,49,44,29,30,87,8,97,3,20,80,68,44,12,84,61,68,90,39,54,15,1480,5580,3300,3260,3910,2620,940,3290,6730,3910,2410,960,1030,390,96,84,1000000000.0,81,51,144,0.0564,0.0777,0.0823,0.0527,0.0895,5.7264,33.6841,1.7577,17.1618,10.7146,27.185,0,2,7,0,1,0,1000000000.0,60.71,38.39,1000000000.0,1000000000.0,1000000000.0,65.65
1473,OM TRAUMA AND NEURO HOSPITAL,Meerut,6.6135,-5.0229,1,200,16,60000,15,31,59,24,45,66,13,65,27,70,55,76,82,48,96,32,83,100,16,80,35,15,880,2060,1130,4320,4000,2590,3600,5700,930,6770,850,5680,550,5530,96,114,121,107,1000000000.0,112,0.0529,0.0655,0.0531,0.0805,0.074,6.9478,0.2382,4.3958,14.4568,1000000000.0,1000000000.0,5,8,7,0,7,1000000000.0,29.47,4.27,28.52,15.47,21.38,37.53,1000000000.0
1474,NUTEMA HOSPITAL,Meerut,1.1615,4.6603,1,100,17,37000,15,36,8,22,12,15,56,97,17,61,1,39,63,55,68,12,43,98,89,16,92,15,3490,1950,6920,3700,3330,3500,480,840,1420,5180,1410,3140,4930,6390,104,64,106,1000000000.0,1000000000.0,132,0.0613,0.0652,0.0523,0.0771,0.0917,42.9505,1000000000.0,1000000000.0,2.8768,10.0661,40.8073,2,1000000000.0,7,0,1000000000.0,1,1000000000.0,45.65,1000000000.0,57.63,1000000000.0,18.26,8.8
1475,GANPATI HOSPITAL AND TRAUMA CENTRE,Meerut,5.7356,6.606,1,100,13,36000,15,34,11,47,80,42,48,52,55,35,44,30,49,47,42,15,26,98,10,97,47,15,3700,4670,3770,2250,7000,3240,1340,120,1480,4540,5630,4230,3930,3870,133,29,1000000000.0,1000000000.0,140,34,0.0955,0.0598,0.05,0.0907,0.0643,1000000000.0,48.3849,33.5879,16.2245,7.8944,15.0798,5,0,9,1000000000.0,6,0,34.28,47.88,43.73,18.04,1000000000.0,49.24,19.9
1476,JASWANT RAI SPECIALITY HOSPITAL,Meerut,-5.2302,1.7016,1,250,17,35000,15,1,99,16,57,6,71,64,12,75,25,22,9,65,42,83,73,19,40,82,33,15,5130,540,2020,4320,230,4270,3920,1050,900,3280,2250,1200,2160,4840,100,30,115,1000000000.0,77,61,0.0695,0.0822,0.0504,0.056,0.0537,6.5489,17.6809,40.392,29.5582,2.9961,30.3846,8,9,1000000000.0,4,4,8,50.82,3.07,1.62,1000000000.0,15.21,1000000000.0,1000000000.0
1477,M PRAKASH HOSPITAL MEDICAL RESEARCH CENTRE,Meerut,-6.5465,-9.984,1,100,15,13000,15,93,92,89,63,79,69,29,22,18,48,22,70,52,20,25,5,91,46,91,3,15,5400,4980,2600,3790,6070,3450,1130,600,6410,5500,5110,3680,5790,6780,50,81,143,48,46,117,0.0846,0.0802,0.0994,0.0976,0.0783,47.1833,28.5817,19.7204,1000000000.0,44.7883,16.9364,4,1000000000.0,1000000000.0,6,10,9,27.29,19.64,26.09,57.72,26.77,17.57,4.4
1478,MURTI MULTI SPECIALITY AND CANCER HOSPITAL,Meerut,3.0671,-3.5423,1,100,13,38000,15,58,33,78,22,4,52,69,99,66,29,93,39,100,67,50,67,46,27,79,43,15,4130,1410,4600,1720,6810,720,3190,6670,2750,3800,1010,5030,310,2490,39,107,142,21,1000000000.0,1000000000.0,0.0631,0.0742,0.0935,0.0971,0.0542,45.9052,13.1839,28.7145,8.2682,11.855,1000000000.0,0,10,1,10,5,7,1000000000.0,1000000000.0,60.85,18.94,60.12,13.44,34.62
